# Id	 Ra		 Decl		 Mag
101	 197.710489	 24.205034	 17.193220
102	 197.759041	 24.217602	 20.261992
103	 197.764117	 24.212843	 21.025143
104	 197.862991	 24.208742	 18.516758
105	 197.863947	 24.205236	 21.089899
106	 197.884675	 24.212266	 20.602457
107	 197.917893	 24.208907	 17.436768
108	 197.947687	 24.215224	 19.322046
109	 197.959026	 24.209823	 17.986206
110	 197.971838	 24.217482	 20.849972
111	 197.980617	 24.216727	 19.990660
112	 198.005243	 24.216134	 18.543694
113	 198.019380	 24.214136	 19.168356
114	 198.032076	 24.203185	 20.359648
115	 198.034287	 24.212733	 15.062883
116	 198.048311	 24.213548	 19.434366
117	 198.053873	 24.211464	 18.432674
118	 198.058630	 24.204880	 20.693016
119	 198.094567	 24.203562	 19.525053
120	 198.130748	 24.201462	 19.084049
121	 198.131268	 24.202632	 19.548035
122	 198.136885	 24.204640	 20.722639
123	 198.149452	 24.201227	 20.364996
124	 198.150291	 24.201179	 18.889332
125	 198.166682	 24.210924	 20.762335
126	 198.180786	 24.202535	 18.363260
127	 198.187841	 24.202524	 16.306231
128	 198.196821	 24.214732	 18.329805
129	 198.251415	 24.200857	 20.719568
130	 198.253892	 24.205358	 20.886417
131	 198.314040	 24.217760	 19.861671
132	 198.341452	 24.200646	 21.282000
133	 198.369311	 24.215629	 16.668001
134	 198.374687	 24.204252	 20.517197
135	 198.384328	 24.208849	 17.911383
136	 198.398782	 24.212920	 17.770542
137	 198.433766	 24.211504	 17.304478
138	 198.441951	 24.217689	 12.534711
139	 198.479000	 24.202697	 21.245224
140	 198.492294	 24.216273	 20.621473
141	 198.512808	 24.211328	 19.428873
142	 198.520143	 24.201709	 11.055348
143	 198.599191	 24.203272	 19.626595
144	 198.608249	 24.211664	 21.230213
145	 198.629908	 24.206079	 18.429003
146	 198.643219	 24.206091	 19.813627
147	 198.652288	 24.205483	 18.700731
148	 198.747142	 24.208132	 17.148981
149	 198.749453	 24.201028	 15.878578
150	 198.749619	 24.214714	 20.183815
151	 198.815062	 24.201705	 20.140797
152	 198.846916	 24.212468	 21.218222
153	 198.851053	 24.214631	 18.611649
154	 198.862716	 24.217992	 19.952873
155	 198.878356	 24.204763	 18.738562
156	 198.889795	 24.202448	 16.397921
157	 198.895657	 24.203659	 19.747995
158	 198.907556	 24.208375	 16.472815
159	 198.955810	 24.202805	 19.216949
160	 198.961076	 24.214081	 13.547202
161	 198.974534	 24.204714	 17.411001
162	 198.978664	 24.215686	 19.070381
163	 198.988799	 24.200549	 20.736856
164	 198.998316	 24.201345	 20.665510
165	 199.016310	 24.214724	 15.311784
166	 199.021009	 24.207123	 21.144894
167	 199.034081	 24.214311	 18.474659
168	 199.053713	 24.217316	 20.335833
169	 199.093222	 24.203695	 10.106206
170	 199.130969	 24.214900	 20.948208
171	 199.168400	 24.215653	 19.426350
172	 199.174171	 24.202476	 13.951501
173	 199.189406	 24.200877	 18.812164
174	 199.205525	 24.204506	 21.004063
175	 199.223100	 24.215473	 20.980696
176	 199.243558	 24.205683	 18.870594
177	 199.299090	 24.203474	 19.864893
178	 199.359970	 24.215025	 13.763632
179	 199.359987	 24.217783	 20.332031
180	 199.360680	 24.213922	 19.968531
181	 199.364011	 24.210978	 18.041094
182	 199.366924	 24.200043	 20.962339
183	 199.438664	 24.217461	 19.229265
184	 199.454772	 24.204903	 15.829230
185	 195.469546	 24.752084	 17.664742
186	 195.509460	 24.767775	 20.051249
187	 195.527998	 24.753793	 20.213408
188	 195.595787	 24.765650	 20.793800
189	 195.618170	 24.766105	 19.622799
190	 195.618336	 24.764223	 20.775585
191	 195.623785	 24.753194	 14.972908
192	 195.640209	 24.756571	 21.194971
193	 195.668566	 24.753710	 20.441254
194	 195.674809	 24.752573	 17.859699
195	 195.674987	 24.751663	 20.577845
196	 195.770854	 24.765056	 20.671944
197	 195.785340	 24.759561	 19.373247
198	 195.795369	 24.759989	 19.118221
199	 195.807237	 24.758722	 19.847925
200	 195.835285	 24.750107	 20.723581
201	 195.836172	 24.763967	 19.812731
202	 195.860307	 24.754541	 20.088781
203	 195.868495	 24.755637	 21.303589
204	 195.904897	 24.750182	 21.015261
205	 195.920121	 24.751852	 20.783520
206	 195.943980	 24.754082	 15.345467
207	 195.949573	 24.763996	 21.070608
208	 195.969623	 24.760275	 18.334139
209	 195.970324	 24.763529	 18.623695
210	 195.991827	 24.767896	 20.781134
211	 196.003273	 24.754065	 18.124928
212	 196.010069	 24.764724	 20.036875
213	 196.056450	 24.767900	 18.758373
214	 196.120348	 24.752784	 19.974985
215	 196.121280	 24.757096	 19.762831
216	 196.165327	 24.752171	 21.053436
217	 196.166730	 24.753688	 16.480976
218	 196.203395	 24.753484	 20.167583
219	 196.207898	 24.764191	 19.130768
220	 196.234592	 24.757254	 17.008772
221	 196.235693	 24.757742	 16.235102
222	 196.238817	 24.757285	 18.987482
223	 196.247916	 24.752147	 19.611879
224	 196.261795	 24.765266	 18.993946
225	 196.261810	 24.765387	 19.499119
226	 196.261881	 24.755675	 18.924002
227	 196.281819	 24.756712	 18.914997
228	 196.302873	 24.761851	 19.990793
229	 196.344979	 24.760317	 18.729761
230	 196.375505	 24.761191	 18.417652
231	 196.391679	 24.754382	 19.451410
232	 196.395603	 24.766713	 20.414051
233	 196.400717	 24.758252	 19.638344
234	 196.413444	 24.767980	 20.753523
235	 196.441199	 24.764168	 18.682796
236	 196.444726	 24.762302	 20.462015
237	 196.460196	 24.750347	 13.282080
238	 196.465652	 24.764587	 17.886576
239	 196.476451	 24.761710	 18.802284
240	 196.492102	 24.756524	 20.608044
241	 196.495050	 24.765477	 20.401480
242	 196.518712	 24.758247	 19.638418
243	 196.521722	 24.754501	 20.628607
244	 196.629009	 24.761599	 17.363272
245	 196.652881	 24.760281	 19.539974
246	 196.659781	 24.754775	 19.017653
247	 196.699741	 24.768009	 18.768755
248	 196.708469	 24.760386	 17.875502
249	 196.747933	 24.758344	 19.900526
250	 196.752953	 24.753148	 20.202833
251	 196.760578	 24.755054	 20.332123
252	 196.764623	 24.754281	 18.887596
253	 196.788736	 24.763145	 20.508875
254	 196.800270	 24.766631	 15.954226
255	 196.805098	 24.763628	 17.153484
256	 196.857258	 24.756361	 19.053659
257	 196.879380	 24.762564	 20.484268
258	 196.890550	 24.759213	 18.775202
259	 196.901916	 24.755955	 14.724501
260	 196.924987	 24.760158	 14.551049
261	 196.951609	 24.750897	 19.390228
262	 196.952971	 24.751698	 14.515669
263	 196.956566	 24.763769	 18.858181
264	 196.992698	 24.760848	 17.408791
265	 197.003549	 24.761710	 21.050175
266	 197.028596	 24.759133	 16.690884
267	 197.058856	 24.767306	 20.854931
268	 197.069503	 24.762875	 18.933424
269	 197.091230	 24.765124	 16.875322
270	 197.156283	 24.756686	 17.710327
271	 197.215378	 24.755684	 19.548180
272	 197.217779	 24.750453	 15.077198
273	 197.240792	 24.758920	 16.666466
274	 197.276128	 24.756265	 18.700697
275	 197.305735	 24.765728	 16.453823
276	 197.323288	 24.754559	 19.323648
277	 197.399303	 24.764080	 20.221231
278	 197.416472	 24.754958	 19.616405
279	 197.420517	 24.765502	 19.518190
280	 197.421698	 24.754973	 18.256863
281	 197.426651	 24.760123	 18.881693
282	 197.444796	 24.761759	 20.093409
283	 197.464973	 24.758054	 19.340405
284	 197.486043	 24.752279	 19.671673
285	 197.507180	 24.765043	 19.466339
286	 197.512706	 24.751895	 20.560705
287	 197.521595	 24.757160	 16.748960
288	 197.522641	 24.766516	 19.378576
289	 197.570517	 24.754312	 21.037979
290	 197.633212	 24.764822	 20.279684
291	 197.689819	 24.753798	 19.349945
292	 197.730598	 24.767943	 20.536316
293	 197.734053	 24.750245	 20.299545
294	 197.737733	 24.760299	 19.825367
295	 197.774382	 24.757217	 13.786406
296	 197.805096	 24.764767	 19.479372
297	 197.836603	 24.757689	 18.907207
298	 197.883012	 24.753118	 17.439039
299	 197.886094	 24.762836	 20.333687
300	 197.907727	 24.765930	 18.271280
301	 197.942475	 24.755209	 20.899862
302	 197.949398	 24.761017	 19.408062
303	 197.972120	 24.754112	 19.071608
304	 197.979665	 24.765456	 20.576582
305	 198.001874	 24.757581	 13.313396
306	 198.072553	 24.753535	 14.601944
307	 198.110392	 24.758755	 20.199715
308	 198.112345	 24.756449	 19.190069
309	 198.122105	 24.762565	 18.372589
310	 198.136272	 24.761236	 19.210133
311	 198.159447	 24.750185	 20.152962
312	 198.233782	 24.765901	 20.464565
313	 198.263912	 24.756159	 19.929142
314	 198.265092	 24.757947	 18.883945
315	 198.286147	 24.756054	 20.049852
316	 198.312496	 24.764559	 20.752256
317	 198.323789	 24.768005	 18.710432
318	 198.343324	 24.766923	 19.768829
319	 198.361701	 24.759029	 20.805470
320	 198.457905	 24.763468	 17.823416
321	 198.489335	 24.751001	 18.466299
322	 198.500035	 24.764727	 17.293207
323	 198.513210	 24.765666	 20.000425
324	 198.539973	 24.767153	 20.510942
325	 198.558267	 24.754766	 15.786127
326	 198.575307	 24.752799	 16.342878
327	 198.605011	 24.765104	 19.578369
328	 198.624517	 24.758430	 13.843925
329	 198.628735	 24.757755	 20.530411
330	 198.651205	 24.755323	 19.227312
331	 198.651797	 24.759814	 18.030621
332	 198.652718	 24.766243	 18.576609
333	 198.680178	 24.752624	 16.183033
334	 198.783666	 24.763901	 20.331957
335	 198.792750	 24.757806	 14.568678
336	 198.826322	 24.759018	 20.892521
337	 198.931069	 24.756957	 16.213612
338	 198.931497	 24.756874	 18.280849
339	 198.958080	 24.755610	 18.980883
340	 199.043801	 24.755375	 21.063807
341	 199.058736	 24.760690	 17.364742
342	 199.060365	 24.758732	 20.982460
343	 199.077832	 24.753988	 20.433575
344	 199.101627	 24.764658	 21.065153
345	 199.111678	 24.766175	 20.063780
346	 199.118937	 24.762039	 20.269476
347	 199.134759	 24.753341	 17.261227
348	 199.154863	 24.755255	 20.758335
349	 199.156368	 24.761900	 21.303532
350	 199.156916	 24.755407	 18.180250
351	 199.180676	 24.758731	 20.541401
352	 199.263248	 24.750133	 18.338182
353	 199.306352	 24.755680	 19.478352
354	 199.341279	 24.751313	 19.222929
355	 199.390340	 24.761622	 20.802830
356	 199.398429	 24.766219	 17.789087
357	 199.427160	 24.757204	 20.836365
358	 199.427644	 24.763345	 17.493486
359	 199.430312	 24.761481	 18.184696
360	 199.454155	 24.754892	 17.153252
361	 199.457202	 24.754024	 17.366398
362	 195.469638	 22.669059	 16.839199
363	 195.485334	 22.675678	 20.575260
364	 195.503620	 22.670231	 19.838608
365	 195.506049	 22.670489	 18.224228
366	 195.537195	 22.682267	 19.809504
367	 195.569310	 22.677348	 21.161451
368	 195.633537	 22.667612	 19.277180
369	 195.649494	 22.676651	 15.678530
370	 195.651809	 22.679510	 20.781923
371	 195.661018	 22.675676	 20.989382
372	 195.676111	 22.676760	 21.085672
373	 195.707730	 22.674897	 19.656929
374	 195.727740	 22.679008	 21.321159
375	 195.731636	 22.684015	 17.861664
376	 195.741430	 22.670053	 20.700348
377	 195.767094	 22.671051	 15.988149
378	 195.785996	 22.676786	 21.043768
379	 195.789497	 22.673064	 21.234365
380	 195.827918	 22.674673	 20.810040
381	 195.868698	 22.678338	 20.325411
382	 195.896956	 22.679377	 16.590977
383	 195.955538	 22.671230	 20.308378
384	 195.960092	 22.673966	 19.278629
385	 195.977141	 22.675161	 21.237463
386	 196.038852	 22.669156	 18.716631
387	 196.040201	 22.673012	 21.243462
388	 196.049312	 22.674107	 19.069597
389	 196.063887	 22.673272	 20.661263
390	 196.075563	 22.669485	 19.972378
391	 196.077296	 22.683464	 19.234524
392	 196.133249	 22.668743	 21.134260
393	 196.161869	 22.678509	 21.186451
394	 196.163391	 22.678283	 19.729183
395	 196.167848	 22.677369	 15.529896
396	 196.168516	 22.677566	 20.228947
397	 196.185673	 22.669403	 21.221243
398	 196.198141	 22.674378	 17.527323
399	 196.223072	 22.680038	 21.058508
400	 196.240870	 22.674302	 19.944052
401	 196.243964	 22.678015	 20.689619
402	 196.246691	 22.683131	 18.003263
403	 196.248590	 22.676540	 21.027241
404	 196.289323	 22.680611	 16.988806
405	 196.295551	 22.675764	 14.796566
406	 196.400791	 22.669852	 21.140961
407	 196.494552	 22.679051	 18.792873
408	 196.520563	 22.666747	 20.840706
409	 196.527824	 22.670784	 20.917091
410	 196.532661	 22.684365	 20.476580
411	 196.564701	 22.681940	 17.263819
412	 196.564929	 22.669030	 14.756542
413	 196.578817	 22.669366	 21.036880
414	 196.580635	 22.678143	 18.273754
415	 196.582758	 22.677678	 16.318399
416	 196.601833	 22.684495	 19.215378
417	 196.613037	 22.670241	 18.934103
418	 196.618104	 22.680165	 20.756996
419	 196.650078	 22.682476	 19.110176
420	 196.651925	 22.679233	 20.870520
421	 196.665751	 22.676714	 21.251225
422	 196.684050	 22.674099	 17.365553
423	 196.708319	 22.683296	 20.606236
424	 196.746875	 22.679716	 18.101431
425	 196.760475	 22.670459	 19.275473
426	 196.781417	 22.674799	 19.281330
427	 196.783848	 22.680989	 18.271847
428	 196.811844	 22.680004	 20.844646
429	 196.852661	 22.672678	 20.012955
430	 196.860045	 22.684334	 20.164188
431	 196.869293	 22.674210	 18.410734
432	 196.899835	 22.670184	 21.011553
433	 196.904517	 22.681548	 18.949987
434	 196.979097	 22.672514	 16.535418
435	 196.997071	 22.679457	 18.801113
436	 197.008749	 22.678442	 14.847239
437	 197.017191	 22.667303	 18.777750
438	 197.033822	 22.679902	 18.521517
439	 197.040127	 22.683726	 19.654022
440	 197.049534	 22.671212	 15.080800
441	 197.067784	 22.683432	 17.757654
442	 197.075330	 22.676783	 20.574556
443	 197.077236	 22.670028	 17.441473
444	 197.077345	 22.680103	 20.321064
445	 197.169603	 22.675408	 21.162683
446	 197.186901	 22.673676	 21.128824
447	 197.188577	 22.673545	 19.730936
448	 197.222944	 22.668970	 21.141693
449	 197.331629	 22.677062	 19.444849
450	 197.333025	 22.667343	 20.012913
451	 197.339871	 22.673494	 18.931883
452	 197.458935	 22.667900	 20.819901
453	 197.465841	 22.667851	 21.011225
454	 197.469191	 22.679758	 18.008064
455	 197.506979	 22.669767	 20.614885
456	 197.559448	 22.682105	 21.171906
457	 197.571654	 22.674318	 20.059402
458	 197.571834	 22.674730	 18.095308
459	 197.584137	 22.682313	 19.764761
460	 197.614082	 22.676438	 17.482729
461	 197.614638	 22.678848	 15.122807
462	 197.616529	 22.672860	 20.604683
463	 197.643095	 22.671790	 16.455629
464	 197.657274	 22.681259	 18.764101
465	 197.676606	 22.679779	 20.472094
466	 197.712059	 22.667931	 19.899456
467	 197.712307	 22.674302	 20.023567
468	 197.867569	 22.675160	 18.434986
469	 197.892613	 22.674637	 20.527758
470	 197.898107	 22.667398	 20.986677
471	 197.900405	 22.672231	 20.042717
472	 197.937417	 22.671030	 17.983496
473	 197.937870	 22.670981	 20.772924
474	 197.940749	 22.676163	 18.001265
475	 198.060041	 22.683118	 17.883524
476	 198.080855	 22.674569	 20.879505
477	 198.143984	 22.672784	 18.050797
478	 198.154729	 22.670748	 20.776350
479	 198.161899	 22.675110	 19.703962
480	 198.184875	 22.678102	 21.135931
481	 198.187931	 22.666891	 18.599751
482	 198.195903	 22.673112	 18.838539
483	 198.205653	 22.680163	 20.198376
484	 198.214623	 22.671049	 15.034146
485	 198.237031	 22.682164	 20.940529
486	 198.257299	 22.682377	 19.916222
487	 198.263320	 22.677291	 20.327389
488	 198.310316	 22.682078	 16.879086
489	 198.324963	 22.684005	 19.506746
490	 198.334293	 22.676192	 20.109522
491	 198.342099	 22.679037	 17.602940
492	 198.342972	 22.673575	 20.025604
493	 198.348013	 22.670870	 17.484558
494	 198.355556	 22.667793	 20.455532
495	 198.362251	 22.675585	 20.731592
496	 198.366581	 22.675230	 18.668907
497	 198.367178	 22.673109	 17.132116
498	 198.393054	 22.675494	 17.235838
499	 198.415520	 22.670417	 21.318520
500	 198.436544	 22.666995	 20.437010
501	 198.475336	 22.683152	 21.100386
502	 198.511293	 22.680053	 19.812136
503	 198.512338	 22.670399	 20.098244
504	 198.536705	 22.668929	 20.330545
505	 198.543435	 22.670772	 18.790085
506	 198.548561	 22.672139	 20.804880
507	 198.565993	 22.672254	 19.391710
508	 198.676897	 22.683911	 19.701992
509	 198.719040	 22.674801	 19.636385
510	 198.777537	 22.673090	 16.046143
511	 198.812280	 22.675031	 20.821379
512	 198.812643	 22.671340	 20.583870
513	 198.822829	 22.667983	 19.532663
514	 198.848920	 22.684287	 16.854515
515	 198.889625	 22.668845	 16.354853
516	 198.907583	 22.674131	 20.839863
517	 198.909536	 22.669752	 20.149834
518	 198.930465	 22.667916	 18.289171
519	 198.947617	 22.678183	 19.736788
520	 198.948146	 22.673124	 17.239450
521	 198.962242	 22.675770	 20.855822
522	 198.965880	 22.673956	 19.840420
523	 198.969736	 22.672119	 14.431986
524	 198.972966	 22.677650	 20.498291
525	 198.995336	 22.678226	 21.190655
526	 199.003840	 22.680305	 14.798809
527	 199.020534	 22.669053	 21.191622
528	 199.025794	 22.674388	 20.999733
529	 199.029396	 22.681568	 20.301558
530	 199.036379	 22.671234	 21.163717
531	 199.093707	 22.675249	 17.794188
532	 199.141452	 22.680006	 20.802242
533	 199.178302	 22.675442	 19.926559
534	 199.184421	 22.670015	 21.372931
535	 199.213625	 22.679864	 17.027359
536	 199.217465	 22.680564	 19.633186
537	 199.253336	 22.681949	 18.275700
538	 199.276194	 22.676616	 18.964037
539	 199.286229	 22.667186	 20.588238
540	 199.294456	 22.677990	 18.290022
541	 199.301071	 22.668831	 18.099255
542	 199.315710	 22.674961	 20.436529
543	 199.331703	 22.669734	 19.366648
544	 199.388174	 22.668208	 19.463385
545	 199.408492	 22.672894	 18.566156
546	 199.416115	 22.674292	 19.867395
547	 199.424820	 22.677725	 16.682232
548	 199.441124	 22.678015	 19.954582
549	 199.460032	 22.667209	 15.781791
550	 195.494451	 22.381396	 20.872219
551	 195.509873	 22.370354	 15.807294
552	 195.580459	 22.383967	 12.757616
553	 195.591539	 22.367953	 16.835361
554	 195.598020	 22.369138	 20.850874
555	 195.608869	 22.369629	 16.229851
556	 195.610743	 22.372156	 18.392237
557	 195.613629	 22.377743	 19.311600
558	 195.672369	 22.377995	 20.903601
559	 195.674986	 22.367575	 21.187233
560	 195.684279	 22.370609	 21.000210
561	 195.721748	 22.379456	 18.058264
562	 195.749305	 22.370659	 20.325943
563	 195.751349	 22.384172	 17.167568
564	 195.755576	 22.383803	 20.876808
565	 195.839657	 22.383970	 13.236418
566	 195.897867	 22.370213	 15.350650
567	 195.956544	 22.367032	 19.991331
568	 196.033545	 22.372707	 17.151419
569	 196.100351	 22.382742	 20.514978
570	 196.120973	 22.377317	 18.264996
571	 196.134085	 22.370407	 15.634736
572	 196.135050	 22.372962	 20.530327
573	 196.152640	 22.382488	 19.316750
574	 196.166521	 22.369299	 19.194258
575	 196.211749	 22.374264	 18.388113
576	 196.220365	 22.369952	 21.020014
577	 196.241467	 22.382546	 13.675135
578	 196.262377	 22.382602	 19.778286
579	 196.266183	 22.372507	 21.205563
580	 196.268494	 22.377930	 21.313866
581	 196.282102	 22.378166	 21.179428
582	 196.306219	 22.368541	 12.032543
583	 196.308857	 22.368338	 19.895615
584	 196.319977	 22.370655	 17.430372
585	 196.335881	 22.373477	 20.600071
586	 196.344199	 22.370805	 16.389214
587	 196.378428	 22.383493	 21.008734
588	 196.451255	 22.368399	 19.844618
589	 196.469577	 22.373590	 20.954052
590	 196.501178	 22.372842	 21.018631
591	 196.510734	 22.368454	 20.842463
592	 196.550432	 22.380184	 20.535131
593	 196.562359	 22.368518	 19.645260
594	 196.652007	 22.369188	 21.052769
595	 196.749768	 22.374032	 19.136843
596	 196.752305	 22.379755	 17.092581
597	 196.753178	 22.384536	 18.016350
598	 196.763708	 22.371230	 20.352556
599	 196.828917	 22.367946	 19.941751
600	 196.837917	 22.372505	 13.450741
601	 196.851623	 22.383024	 20.844618
602	 196.875012	 22.368291	 17.759392
603	 196.876147	 22.380341	 15.287146
604	 196.889599	 22.382587	 13.718476
605	 196.904905	 22.382116	 16.802299
606	 196.917878	 22.369367	 20.910631
607	 196.980578	 22.383775	 20.217676
608	 197.024926	 22.378141	 16.772455
609	 197.027003	 22.367697	 20.178545
610	 197.034158	 22.369410	 21.032686
611	 197.048264	 22.380757	 18.456593
612	 197.070869	 22.381939	 18.521936
613	 197.073770	 22.384617	 16.831898
614	 197.084352	 22.376806	 19.074921
615	 197.091242	 22.380456	 20.944176
616	 197.096104	 22.371374	 20.126123
617	 197.126927	 22.375915	 21.000727
618	 197.137948	 22.381528	 19.056610
619	 197.182661	 22.368362	 19.961739
620	 197.210152	 22.368573	 20.776670
621	 197.219444	 22.373560	 21.348486
622	 197.284854	 22.376518	 17.000607
623	 197.347312	 22.369976	 18.565439
624	 197.394406	 22.382180	 21.059250
625	 197.399092	 22.384142	 20.895329
626	 197.400229	 22.371579	 17.560453
627	 197.401006	 22.384071	 17.968628
628	 197.432414	 22.376579	 19.419952
629	 197.457516	 22.380160	 19.405556
630	 197.476202	 22.376189	 19.699266
631	 197.552157	 22.381594	 20.009808
632	 197.585342	 22.379501	 19.879446
633	 197.585734	 22.367706	 18.890831
634	 197.615607	 22.381342	 20.893806
635	 197.671298	 22.373858	 20.109251
636	 197.672324	 22.379633	 19.743782
637	 197.703522	 22.378716	 19.071135
638	 197.707537	 22.381539	 17.586823
639	 197.713991	 22.370939	 17.143436
640	 197.734002	 22.368993	 16.318233
641	 197.751091	 22.370576	 20.678963
642	 197.751344	 22.370460	 19.802029
643	 197.789274	 22.377962	 17.830187
644	 197.816192	 22.372894	 16.229498
645	 197.823974	 22.368420	 20.481972
646	 197.844179	 22.373820	 18.314610
647	 197.870301	 22.372256	 20.833349
648	 197.919376	 22.382695	 17.160599
649	 197.963107	 22.372868	 20.145277
650	 197.971326	 22.382741	 19.149855
651	 198.006966	 22.371272	 19.925661
652	 198.028797	 22.371174	 18.686531
653	 198.035627	 22.370879	 19.835499
654	 198.103345	 22.376717	 20.857996
655	 198.127267	 22.382783	 19.906935
656	 198.127902	 22.380389	 18.888216
657	 198.145319	 22.367968	 16.969440
658	 198.145680	 22.368025	 20.019028
659	 198.151657	 22.368372	 17.202047
660	 198.160390	 22.366785	 20.749943
661	 198.238287	 22.383937	 19.647650
662	 198.241776	 22.367800	 19.019812
663	 198.249465	 22.384091	 19.133709
664	 198.305766	 22.377909	 17.622492
665	 198.310616	 22.367841	 17.377920
666	 198.353271	 22.383496	 20.319767
667	 198.383665	 22.383925	 18.516764
668	 198.390344	 22.383560	 16.195925
669	 198.407715	 22.367145	 18.950760
670	 198.477060	 22.377166	 21.143253
671	 198.500625	 22.367419	 18.449753
672	 198.501132	 22.378622	 20.137997
673	 198.503637	 22.372492	 20.060135
674	 198.536135	 22.373650	 20.105350
675	 198.542885	 22.370135	 19.510311
676	 198.573712	 22.383366	 18.526730
677	 198.619478	 22.368867	 17.268955
678	 198.624695	 22.383466	 16.133736
679	 198.635595	 22.369368	 20.571199
680	 198.650246	 22.367680	 19.444504
681	 198.692268	 22.384650	 18.876478
682	 198.705775	 22.376662	 18.966591
683	 198.705820	 22.377566	 19.938921
684	 198.721440	 22.366671	 18.020529
685	 198.731584	 22.383987	 20.643637
686	 198.755602	 22.376876	 20.190796
687	 198.761853	 22.369138	 18.153091
688	 198.766522	 22.380684	 15.510411
689	 198.780591	 22.377846	 17.255440
690	 198.787655	 22.370978	 20.321157
691	 198.800361	 22.368855	 20.683546
692	 198.829414	 22.381079	 21.057684
693	 198.882244	 22.368263	 20.954971
694	 198.913406	 22.375467	 11.961821
695	 198.918099	 22.373142	 19.041269
696	 198.921436	 22.377376	 16.973198
697	 198.925322	 22.379412	 19.659420
